
[Name]
dingzi_wall_tie

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
-4.49951412e-003, 4.52122018e-002, 1.53653011e-001, 3.22583984e+002
-4.49951412e-003, 4.35712039e-002, 1.54410794e-001, 3.22055267e+002
-4.49951412e-003, 4.27350104e-002, 1.55382574e-001, 3.21619110e+002
-4.49951412e-003, 4.14972119e-002, 1.54472694e-001, 3.20812347e+002
-4.49951412e-003, 4.14972119e-002, 1.56472698e-001, 3.20649078e+002
-4.49951412e-003, 4.32771444e-002, 1.53453693e-001, 3.21927979e+002
-4.49951412e-003, 4.14972119e-002, 1.55472696e-001, 3.20446564e+002
-4.49951412e-003, 5.08104749e-002, 1.47202998e-001, 3.19724792e+002
-4.49951412e-003, 4.90773134e-002, 1.48673505e-001, 3.21599670e+002
-4.49951412e-003, 4.71841507e-002, 1.49755880e-001, 3.22521393e+002
-4.49951412e-003, 5.08109331e-002, 1.43182203e-001, 3.19651825e+002
-4.49951412e-003, 5.10542728e-002, 1.45166069e-001, 3.19384216e+002
-4.49951412e-003, 4.90506962e-002, 1.46112546e-001, 3.21561005e+002
-4.49951412e-003, 4.71590050e-002, 1.46942779e-001, 3.22448578e+002
-4.49951412e-003, 4.87061143e-002, 1.47424534e-001, 3.21842377e+002
-4.49951412e-003, 4.71239686e-002, 1.48308933e-001, 3.22494904e+002
-4.49951412e-003, 4.90451641e-002, 1.44553736e-001, 3.21542572e+002
-4.49951412e-003, 4.71597388e-002, 1.45554662e-001, 3.22407867e+002
-4.49951412e-003, 4.49719280e-002, 1.49306804e-001, 3.22523193e+002
-4.49951412e-003, 4.52399999e-002, 1.50762558e-001, 3.22625946e+002
-4.49951412e-003, 4.35771309e-002, 1.51491731e-001, 3.22115112e+002
-4.49951412e-003, 4.27401327e-002, 1.52440891e-001, 3.21670502e+002
-4.49951412e-003, 4.14972119e-002, 1.51472688e-001, 3.20850677e+002
-4.49951412e-003, 4.14972119e-002, 1.53472692e-001, 3.20667450e+002
-4.49951412e-003, 4.32834029e-002, 1.50499031e-001, 3.21950165e+002
-4.49951412e-003, 4.14972119e-002, 1.52472690e-001, 3.20472839e+002
-4.49951412e-003, 4.52575199e-002, 1.46562099e-001, 3.22500763e+002
-4.49951412e-003, 4.53031436e-002, 1.47851765e-001, 3.22553528e+002
-4.49951412e-003, 4.36170809e-002, 1.48525521e-001, 3.22067627e+002
-4.49951412e-003, 4.14972119e-002, 1.48472697e-001, 3.20804993e+002
-4.49951412e-003, 4.27474454e-002, 1.49461061e-001, 3.21641327e+002
-4.49951412e-003, 4.14972119e-002, 1.50472686e-001, 3.20676758e+002
-4.49951412e-003, 4.34286930e-002, 1.47544548e-001, 3.21932526e+002
-4.49951412e-003, 4.14972119e-002, 1.49472699e-001, 3.20456360e+002
-4.49951412e-003, 5.11287972e-002, 1.39366537e-001, 3.19167389e+002
-4.49951412e-003, 5.11287823e-002, 1.41195744e-001, 3.19176117e+002
-4.49951412e-003, 4.90865484e-002, 1.42059401e-001, 3.21499847e+002
-4.49951412e-003, 4.71679009e-002, 1.42856270e-001, 3.22401611e+002
-4.49951412e-003, 4.87067960e-002, 1.43329889e-001, 3.21777405e+002
-4.49951412e-003, 4.71175760e-002, 1.44172147e-001, 3.22416473e+002
-4.49951412e-003, 4.91876118e-002, 1.40487105e-001, 3.21395111e+002
-4.49951412e-003, 4.71996851e-002, 1.41490549e-001, 3.22369141e+002
-4.49951412e-003, 5.10491803e-002, 1.35401502e-001, 3.19282562e+002
-4.49951412e-003, 5.08100986e-002, 1.37436196e-001, 3.19574738e+002
-4.49951412e-003, 4.90871444e-002, 1.38930872e-001, 3.21453796e+002
-4.49951412e-003, 4.72064354e-002, 1.40047684e-001, 3.22363770e+002
-4.49951412e-003, 4.90393005e-002, 1.36422232e-001, 3.21473236e+002
-4.49951412e-003, 4.71052080e-002, 1.37345687e-001, 3.22367767e+002
-4.49951412e-003, 4.87046577e-002, 1.37735382e-001, 3.21723511e+002
-4.49951412e-003, 4.71671596e-002, 1.38675243e-001, 3.22375031e+002
-4.49951412e-003, 4.49665487e-002, 1.45173565e-001, 3.22408295e+002
-4.49951412e-003, 4.32574749e-002, 1.46430165e-001, 3.21839111e+002
-4.49951412e-003, 4.14972119e-002, 1.47472695e-001, 3.20662933e+002
-4.49951412e-003, 4.52650860e-002, 1.42510176e-001, 3.22446442e+002
-4.49951412e-003, 4.53034081e-002, 1.43759951e-001, 3.22475037e+002
-4.49951412e-003, 4.36157472e-002, 1.44457221e-001, 3.21998352e+002
-4.49951412e-003, 4.14972119e-002, 1.44472688e-001, 3.20787750e+002
-4.49951412e-003, 4.27424237e-002, 1.45409197e-001, 3.21574249e+002
-4.49951412e-003, 4.14972119e-002, 1.46472692e-001, 3.20605927e+002
-4.49951412e-003, 4.34294902e-002, 1.43507302e-001, 3.21902435e+002
-4.49951412e-003, 4.14972119e-002, 1.45472690e-001, 3.20421692e+002
-4.49951412e-003, 4.49836366e-002, 1.41133726e-001, 3.22376953e+002
-4.49951412e-003, 4.32602353e-002, 1.42412588e-001, 3.21818085e+002
-4.49951412e-003, 4.14972119e-002, 1.43472686e-001, 3.20665924e+002
-4.49951412e-003, 4.52494696e-002, 1.38420269e-001, 3.22438538e+002
-4.49951412e-003, 4.53162119e-002, 1.39691427e-001, 3.22465790e+002
-4.49951412e-003, 4.36200090e-002, 1.40436649e-001, 3.21959076e+002
-4.49951412e-003, 4.14972119e-002, 1.40472695e-001, 3.20729797e+002
-4.49951412e-003, 4.27448712e-002, 1.41401455e-001, 3.21534821e+002
-4.49951412e-003, 4.14972119e-002, 1.42472699e-001, 3.20600983e+002
-4.49951412e-003, 4.34291437e-002, 1.39475733e-001, 3.21864044e+002
-4.49951412e-003, 4.14972119e-002, 1.41472697e-001, 3.20389984e+002
-4.49951412e-003, 4.90314439e-002, 1.34843960e-001, 3.21501465e+002
-4.49951412e-003, 4.32538874e-002, 1.38366640e-001, 3.21777710e+002
-4.49951412e-003, 4.14972119e-002, 1.39472693e-001, 3.20603821e+002
-4.49951412e-003, 4.27350663e-002, 1.37355760e-001, 3.21501984e+002
-4.49951412e-003, 4.14972119e-002, 1.38472691e-001, 3.20547760e+002
-4.49951412e-003, 4.14972119e-002, 1.37472689e-001, 3.20339050e+002
-5.50297322e-003, 4.10199612e-002, 1.74809158e-001, 3.18521393e+002
-5.49365813e-003, 4.10243943e-002, 1.73920229e-001, 3.18640503e+002
-6.49372349e-003, 4.05487567e-002, 1.74434602e-001, 3.17898224e+002
-5.49418386e-003, 4.10241410e-002, 1.72959685e-001, 3.18766205e+002
-6.49372349e-003, 4.05487567e-002, 1.72466844e-001, 3.18161255e+002
-5.49661880e-003, 4.10229862e-002, 1.71970606e-001, 3.18874969e+002
-6.49372349e-003, 4.05487567e-002, 1.73456997e-001, 3.18034027e+002
-7.49378838e-003, 4.00731191e-002, 1.73920229e-001, 3.17397247e+002
-7.48447375e-003, 4.00775485e-002, 1.74809158e-001, 3.17265411e+002
-8.48793238e-003, 3.96002978e-002, 1.74472690e-001, 3.17013763e+002
-7.49326311e-003, 4.00733687e-002, 1.72959685e-001, 3.17539673e+002
-8.48793238e-003, 3.96002978e-002, 1.73472688e-001, 3.17162262e+002
-6.49372349e-003, 4.05487567e-002, 1.71472698e-001, 3.18274017e+002
-7.49082817e-003, 4.00745273e-002, 1.71970606e-001, 3.17666138e+002
-8.48793238e-003, 3.96002978e-002, 1.71472698e-001, 3.17431213e+002
-7.49082817e-003, 4.00745273e-002, 1.70972690e-001, 3.17774384e+002
-8.48793238e-003, 3.96002978e-002, 1.72472686e-001, 3.17307220e+002
-5.49661880e-003, 4.10229862e-002, 1.68972686e-001, 3.19148682e+002
-6.49372349e-003, 4.05487567e-002, 1.69472694e-001, 3.18461639e+002
-5.49661880e-003, 4.10229862e-002, 1.69972688e-001, 3.19060028e+002
-6.49372349e-003, 4.05487567e-002, 1.70472696e-001, 3.18373047e+002
-5.49661880e-003, 4.10229862e-002, 1.70972690e-001, 3.18974243e+002
-7.49082817e-003, 4.00745273e-002, 1.68972686e-001, 3.17945068e+002
-7.49082817e-003, 4.00745273e-002, 1.67972699e-001, 3.18012665e+002
-8.48793238e-003, 3.96002978e-002, 1.68472692e-001, 3.17683136e+002
-6.49372349e-003, 4.05487567e-002, 1.68472692e-001, 3.18536133e+002
-8.48793238e-003, 3.96002978e-002, 1.69472694e-001, 3.17608246e+002
-8.48793238e-003, 3.96002978e-002, 1.70472696e-001, 3.17530365e+002
-7.49082817e-003, 4.00745273e-002, 1.69972688e-001, 3.17866119e+002
-6.49372349e-003, 4.05487567e-002, 1.66472688e-001, 3.18650177e+002
-5.49661880e-003, 4.10229862e-002, 1.66972697e-001, 3.19284119e+002
-5.49661880e-003, 4.10229862e-002, 1.65972695e-001, 3.19330933e+002
-5.49661880e-003, 4.10229862e-002, 1.67972699e-001, 3.19222870e+002
-6.49372349e-003, 4.05487567e-002, 1.67472690e-001, 3.18598907e+002
-8.48793238e-003, 3.96002978e-002, 1.65472686e-001, 3.17842285e+002
-7.49082817e-003, 4.00745273e-002, 1.65972695e-001, 3.18115387e+002
-7.49082817e-003, 4.00745273e-002, 1.64972693e-001, 3.18158630e+002
-6.49372349e-003, 4.05487567e-002, 1.65472686e-001, 3.18696198e+002
-8.48793238e-003, 3.96002978e-002, 1.66472688e-001, 3.17796265e+002
-8.48793238e-003, 3.96002978e-002, 1.67472690e-001, 3.17746063e+002
-7.49082817e-003, 4.00745273e-002, 1.66972697e-001, 3.18067841e+002
-6.49372349e-003, 4.05487567e-002, 1.62472695e-001, 3.18815369e+002
-6.49372349e-003, 4.05487567e-002, 1.63472697e-001, 3.18779449e+002
-5.49661880e-003, 4.10229862e-002, 1.62972689e-001, 3.19466888e+002
-5.49661880e-003, 4.10229862e-002, 1.61972687e-001, 3.19503479e+002
-6.49372349e-003, 4.05487567e-002, 1.61472693e-001, 3.18844818e+002
-5.49661880e-003, 4.10229862e-002, 1.63972691e-001, 3.19420502e+002
-5.49661880e-003, 4.10229862e-002, 1.64972693e-001, 3.19370605e+002
-6.49372349e-003, 4.05487567e-002, 1.64472699e-001, 3.18738220e+002
-7.49082817e-003, 4.00745273e-002, 1.61972687e-001, 3.18264099e+002
-8.48793238e-003, 3.96002978e-002, 1.61472693e-001, 3.17982269e+002
-8.48793238e-003, 3.96002978e-002, 1.62472695e-001, 3.17950073e+002
-7.49082817e-003, 4.00745273e-002, 1.60972700e-001, 3.18288788e+002
-8.48793238e-003, 3.96002978e-002, 1.60472691e-001, 3.18005371e+002
-7.49082817e-003, 4.00745273e-002, 1.62972689e-001, 3.18231964e+002
-8.48793238e-003, 3.96002978e-002, 1.64472699e-001, 3.17884399e+002
-7.49082817e-003, 4.00745273e-002, 1.63972691e-001, 3.18196991e+002
-8.48793238e-003, 3.96002978e-002, 1.63472697e-001, 3.17915955e+002
-5.49661880e-003, 4.10229862e-002, 1.59972697e-001, 3.19545624e+002
-5.49661880e-003, 4.10229862e-002, 1.58972695e-001, 3.19555969e+002
-6.49372349e-003, 4.05487567e-002, 1.59472689e-001, 3.18878815e+002
-5.49661880e-003, 4.10229862e-002, 1.60972700e-001, 3.19530304e+002
-6.49372349e-003, 4.05487567e-002, 1.60472691e-001, 3.18865021e+002
-7.49082817e-003, 4.00745273e-002, 1.58972695e-001, 3.18314270e+002
-7.49082817e-003, 4.00745273e-002, 1.57972693e-001, 3.18325531e+002
-8.48793238e-003, 3.96002978e-002, 1.58472687e-001, 3.18026825e+002
-6.49372349e-003, 4.05487567e-002, 1.58472687e-001, 3.18886444e+002
-7.49082817e-003, 4.00745273e-002, 1.59972697e-001, 3.18304657e+002
-8.48793238e-003, 3.96002978e-002, 1.59472689e-001, 3.18014801e+002
-5.49661880e-003, 4.10229862e-002, 1.55972689e-001, 3.19577423e+002
-6.49372349e-003, 4.05487567e-002, 1.55472696e-001, 3.18912506e+002
-6.49372349e-003, 4.05487567e-002, 1.56472698e-001, 3.18905426e+002
-5.49661880e-003, 4.10229862e-002, 1.54972687e-001, 3.19581207e+002
-6.49372349e-003, 4.05487567e-002, 1.54472694e-001, 3.18917267e+002
-5.49661880e-003, 4.10229862e-002, 1.56972691e-001, 3.19572540e+002
-6.49372349e-003, 4.05487567e-002, 1.57472700e-001, 3.18896606e+002
-5.49661880e-003, 4.10229862e-002, 1.57972693e-001, 3.19558319e+002
-8.48793238e-003, 3.96002978e-002, 1.54472694e-001, 3.18063934e+002
-8.48793238e-003, 3.96002978e-002, 1.55472696e-001, 3.18059265e+002
-7.49082817e-003, 4.00745273e-002, 1.54972687e-001, 3.18352661e+002
-7.49082817e-003, 4.00745273e-002, 1.53972700e-001, 3.18356354e+002
-8.48793238e-003, 3.96002978e-002, 1.53472692e-001, 3.18063477e+002
-7.49082817e-003, 4.00745273e-002, 1.55972689e-001, 3.18346588e+002
-7.49082817e-003, 4.00745273e-002, 1.56972691e-001, 3.18337921e+002
-8.48793238e-003, 3.96002978e-002, 1.56472698e-001, 3.18054657e+002
-8.48793238e-003, 3.96002978e-002, 1.57472700e-001, 3.18042725e+002
-5.49661880e-003, 4.10229862e-002, 1.52972698e-001, 3.19591888e+002
-5.49661880e-003, 4.10229862e-002, 1.51972696e-001, 3.19599884e+002
-6.49372349e-003, 4.05487567e-002, 1.52472690e-001, 3.18925415e+002
-5.49661880e-003, 4.10229862e-002, 1.53972700e-001, 3.19585083e+002
-6.49372349e-003, 4.05487567e-002, 1.53472692e-001, 3.18922089e+002
-7.49082817e-003, 4.00745273e-002, 1.51972696e-001, 3.18358673e+002
-7.49082817e-003, 4.00745273e-002, 1.50972694e-001, 3.18354187e+002
-8.48793238e-003, 3.96002978e-002, 1.51472688e-001, 3.18061676e+002
-6.49372349e-003, 4.05487567e-002, 1.51472688e-001, 3.18926758e+002
-8.48793238e-003, 3.96002978e-002, 1.52472690e-001, 3.18064056e+002
-7.49082817e-003, 4.00745273e-002, 1.52972698e-001, 3.18358154e+002
-6.49372349e-003, 4.05487567e-002, 1.49472699e-001, 3.18915344e+002
-5.49661880e-003, 4.10229862e-002, 1.48972690e-001, 3.19584625e+002
-6.49372349e-003, 4.05487567e-002, 1.48472697e-001, 3.18908905e+002
-5.49661880e-003, 4.10229862e-002, 1.47972688e-001, 3.19568726e+002
-6.49372349e-003, 4.05487567e-002, 1.47472695e-001, 3.18903412e+002
-5.49661880e-003, 4.10229862e-002, 1.49972692e-001, 3.19594452e+002
-5.49661880e-003, 4.10229862e-002, 1.50972694e-001, 3.19600220e+002
-6.49372349e-003, 4.05487567e-002, 1.50472686e-001, 3.18921295e+002
-7.49082817e-003, 4.00745273e-002, 1.47972688e-001, 3.18342133e+002
-8.48793238e-003, 3.96002978e-002, 1.47472695e-001, 3.18044342e+002
-8.48793238e-003, 3.96002978e-002, 1.48472697e-001, 3.18049255e+002
-8.48793238e-003, 3.96002978e-002, 1.46472692e-001, 3.18040314e+002
-7.49082817e-003, 4.00745273e-002, 1.46972686e-001, 3.18337250e+002
-7.49082817e-003, 4.00745273e-002, 1.48972690e-001, 3.18345245e+002
-8.48793238e-003, 3.96002978e-002, 1.49472699e-001, 3.18052399e+002
-8.48793238e-003, 3.96002978e-002, 1.50472686e-001, 3.18056000e+002
-7.49082817e-003, 4.00745273e-002, 1.49972692e-001, 3.18348907e+002
-6.49372349e-003, 4.05487567e-002, 1.34472698e-001, 3.18769318e+002
-5.49661880e-003, 4.10229862e-002, 1.34972692e-001, 3.19442535e+002
-6.49372349e-003, 4.05487567e-002, 1.36472687e-001, 3.18800690e+002
-7.49082817e-003, 4.00745273e-002, 1.35972694e-001, 3.18232208e+002
-7.49082817e-003, 4.00745273e-002, 1.36972696e-001, 3.18247406e+002
-8.48793238e-003, 3.96002978e-002, 1.35472700e-001, 3.17933563e+002
-8.48793238e-003, 3.96002978e-002, 1.36472687e-001, 3.17949371e+002
-6.49372349e-003, 4.05487567e-002, 1.35472700e-001, 3.18785553e+002
-7.49082817e-003, 4.00745273e-002, 1.34972692e-001, 3.18214294e+002
-8.48793238e-003, 3.96002978e-002, 1.34472698e-001, 3.17915344e+002
-5.49661880e-003, 4.10229862e-002, 1.36972696e-001, 3.19469574e+002
-5.49661880e-003, 4.10229862e-002, 1.37972698e-001, 3.19483124e+002
-6.49372349e-003, 4.05487567e-002, 1.37472689e-001, 3.18815430e+002
-5.49661880e-003, 4.10229862e-002, 1.35972694e-001, 3.19456757e+002
-7.49082817e-003, 4.00745273e-002, 1.39972687e-001, 3.18289307e+002
-6.49372349e-003, 4.05487567e-002, 1.39472693e-001, 3.18841461e+002
-7.49082817e-003, 4.00745273e-002, 1.38972700e-001, 3.18278961e+002
-8.48793238e-003, 3.96002978e-002, 1.38472691e-001, 3.17987793e+002
-8.48793238e-003, 3.96002978e-002, 1.39472693e-001, 3.17998383e+002
-7.49082817e-003, 4.00745273e-002, 1.37972698e-001, 3.18263672e+002
-6.49372349e-003, 4.05487567e-002, 1.38472691e-001, 3.18828888e+002
-8.48793238e-003, 3.96002978e-002, 1.37472689e-001, 3.17966583e+002
-5.49661880e-003, 4.10229862e-002, 1.40972689e-001, 3.19524292e+002
-5.49661880e-003, 4.10229862e-002, 1.39972687e-001, 3.19504395e+002
-6.49372349e-003, 4.05487567e-002, 1.40472695e-001, 3.18852905e+002
-5.49661880e-003, 4.10229862e-002, 1.38972700e-001, 3.19493073e+002
-7.49082817e-003, 4.00745273e-002, 1.41972691e-001, 3.18310760e+002
-7.49082817e-003, 4.00745273e-002, 1.42972693e-001, 3.18323242e+002
-6.49372349e-003, 4.05487567e-002, 1.42472699e-001, 3.18880890e+002
-8.48793238e-003, 3.96002978e-002, 1.41472697e-001, 3.18009277e+002
-8.48793238e-003, 3.96002978e-002, 1.42472699e-001, 3.18025391e+002
-7.49082817e-003, 4.00745273e-002, 1.40972689e-001, 3.18297974e+002
-6.49372349e-003, 4.05487567e-002, 1.41472697e-001, 3.18867401e+002
-8.48793238e-003, 3.96002978e-002, 1.40472695e-001, 3.18001373e+002
-5.49661880e-003, 4.10229862e-002, 1.42972693e-001, 3.19553589e+002
-5.49661880e-003, 4.10229862e-002, 1.43972695e-001, 3.19557343e+002
-6.49372349e-003, 4.05487567e-002, 1.43472686e-001, 3.18891205e+002
-5.49661880e-003, 4.10229862e-002, 1.41972691e-001, 3.19541473e+002
-6.49372349e-003, 4.05487567e-002, 1.46472692e-001, 3.18899139e+002
-6.49372349e-003, 4.05487567e-002, 1.45472690e-001, 3.18897827e+002
-7.49082817e-003, 4.00745273e-002, 1.45972699e-001, 3.18333466e+002
-7.49082817e-003, 4.00745273e-002, 1.44972697e-001, 3.18330933e+002
-8.48793238e-003, 3.96002978e-002, 1.45472690e-001, 3.18038391e+002
-6.49372349e-003, 4.05487567e-002, 1.44472688e-001, 3.18895325e+002
-7.49082817e-003, 4.00745273e-002, 1.43972695e-001, 3.18329803e+002
-8.48793238e-003, 3.96002978e-002, 1.43472686e-001, 3.18036499e+002
-8.48793238e-003, 3.96002978e-002, 1.44472688e-001, 3.18038544e+002
-5.49661880e-003, 4.10229862e-002, 1.46972686e-001, 3.19557404e+002
-5.49661880e-003, 4.10229862e-002, 1.45972699e-001, 3.19562103e+002
-5.49661880e-003, 4.10229862e-002, 1.44972697e-001, 3.19563568e+002
-8.35852325e-003, 3.91173363e-002, 1.74472690e-001, 3.17022919e+002
-8.35852325e-003, 3.91173363e-002, 1.73472688e-001, 3.17173981e+002
-8.35852325e-003, 3.91173363e-002, 1.72472686e-001, 3.17315735e+002
-8.35852325e-003, 3.91173363e-002, 1.71472698e-001, 3.17434784e+002
-8.35852325e-003, 3.91173363e-002, 1.70472696e-001, 3.17526306e+002
-8.35852325e-003, 3.91173363e-002, 1.69472694e-001, 3.17603729e+002
-8.35852325e-003, 3.91173363e-002, 1.68472692e-001, 3.17676514e+002
-8.35852325e-003, 3.91173363e-002, 1.67472690e-001, 3.17735992e+002
-8.35852325e-003, 3.91173363e-002, 1.66472688e-001, 3.17783844e+002
-8.35852325e-003, 3.91173363e-002, 1.65472686e-001, 3.17830597e+002
-8.35852325e-003, 3.91173363e-002, 1.64472699e-001, 3.17868134e+002
-8.35852325e-003, 3.91173363e-002, 1.63472697e-001, 3.17900848e+002
-8.35852325e-003, 3.91173363e-002, 1.62472695e-001, 3.17934906e+002
-8.35852325e-003, 3.91173363e-002, 1.61472693e-001, 3.17965607e+002
-8.35852325e-003, 3.91173363e-002, 1.60472691e-001, 3.17983856e+002
-8.35852325e-003, 3.91173363e-002, 1.59472689e-001, 3.17993927e+002
-8.35852325e-003, 3.91173363e-002, 1.58472687e-001, 3.18007874e+002
-8.35852325e-003, 3.91173363e-002, 1.57472700e-001, 3.18024017e+002
-8.35852325e-003, 3.91173363e-002, 1.56472698e-001, 3.18031952e+002
-8.35852325e-003, 3.91173363e-002, 1.55472696e-001, 3.18037384e+002
-8.35852325e-003, 3.91173363e-002, 1.54472694e-001, 3.18040436e+002
-8.35852325e-003, 3.91173363e-002, 1.53472692e-001, 3.18039276e+002
-8.35852325e-003, 3.91173363e-002, 1.52472690e-001, 3.18040894e+002
-8.35852325e-003, 3.91173363e-002, 1.51472688e-001, 3.18036774e+002
-8.35852325e-003, 3.91173363e-002, 1.50472686e-001, 3.18031616e+002
-8.35852325e-003, 3.91173363e-002, 1.49472699e-001, 3.18028046e+002
-8.35852325e-003, 3.91173363e-002, 1.48472697e-001, 3.18024780e+002
-8.35852325e-003, 3.91173363e-002, 1.47472695e-001, 3.18019836e+002
-8.35852325e-003, 3.91173363e-002, 1.46472692e-001, 3.18017395e+002
-8.35852325e-003, 3.91173363e-002, 1.45472690e-001, 3.18015717e+002
-8.35852325e-003, 3.91173363e-002, 1.44472688e-001, 3.18015442e+002
-8.35852325e-003, 3.91173363e-002, 1.43472686e-001, 3.18011078e+002
-8.35852325e-003, 3.91173363e-002, 1.42472699e-001, 3.17998138e+002
-8.35852325e-003, 3.91173363e-002, 1.41472697e-001, 3.17983643e+002
-8.35852325e-003, 3.91173363e-002, 1.40472695e-001, 3.17977448e+002
-8.35852325e-003, 3.91173363e-002, 1.39472693e-001, 3.17974121e+002
-8.35852325e-003, 3.91173363e-002, 1.38472691e-001, 3.17959198e+002
-8.35852325e-003, 3.91173363e-002, 1.37472689e-001, 3.17938721e+002
-8.35852325e-003, 3.91173363e-002, 1.36472687e-001, 3.17921722e+002
-8.35852325e-003, 3.91173363e-002, 1.35472700e-001, 3.17906372e+002
-8.35852325e-003, 3.91173363e-002, 1.34472698e-001, 3.17889526e+002
-7.37375626e-003, 3.93148810e-002, 1.74797371e-001, 3.17182892e+002
-6.40498381e-003, 3.94842923e-002, 1.74403459e-001, 3.17745819e+002
-7.38421315e-003, 3.93129177e-002, 1.73894301e-001, 3.17322357e+002
-7.38423876e-003, 3.93129103e-002, 1.72918722e-001, 3.17468536e+002
-6.40659081e-003, 3.94840315e-002, 1.72378480e-001, 3.18021393e+002
-7.38187646e-003, 3.93133536e-002, 1.71915606e-001, 3.17596222e+002
-6.40828116e-003, 3.94837558e-002, 1.73395231e-001, 3.17885162e+002
-5.42913144e-003, 3.96302752e-002, 1.74778238e-001, 3.18271515e+002
-5.42985508e-003, 3.96301784e-002, 1.73853099e-001, 3.18400665e+002
-4.45109326e-003, 3.97520214e-002, 1.74396366e-001, 3.18927826e+002
-5.43001434e-003, 3.96301560e-002, 1.72860786e-001, 3.18531891e+002
-4.45073936e-003, 3.97520587e-002, 1.72353625e-001, 3.19175629e+002
-4.45115706e-003, 3.97520140e-002, 1.73376784e-001, 3.19063446e+002
-6.40441384e-003, 3.94843854e-002, 1.71357408e-001, 3.18137634e+002
-5.42792073e-003, 3.96304429e-002, 1.71838254e-001, 3.18654846e+002
-5.41181024e-003, 3.96326445e-002, 1.70796782e-001, 3.18766876e+002
-4.44107456e-003, 3.97531390e-002, 1.71310484e-001, 3.19274628e+002
-7.38172885e-003, 3.93133834e-002, 1.69892162e-001, 3.17796967e+002
-7.38269184e-003, 3.93132009e-002, 1.68882653e-001, 3.17875824e+002
-6.40085060e-003, 3.94849628e-002, 1.69308200e-001, 3.18330719e+002
-7.38170836e-003, 3.93133871e-002, 1.70904189e-001, 3.17704346e+002
-6.40167342e-003, 3.94848287e-002, 1.70331165e-001, 3.18241241e+002
-5.42527763e-003, 3.96308042e-002, 1.67695016e-001, 3.19007050e+002
-4.43927944e-003, 3.97533402e-002, 1.68131009e-001, 3.19555573e+002
-5.40882954e-003, 3.96330506e-002, 1.68727696e-001, 3.18944458e+002
-6.40412420e-003, 3.94844301e-002, 1.68290094e-001, 3.18401031e+002
-4.40392643e-003, 3.97572741e-002, 1.69191882e-001, 3.19498138e+002
-4.40399628e-003, 3.97572666e-002, 1.70247436e-001, 3.19401581e+002
-5.40324394e-003, 3.96338142e-002, 1.69760734e-001, 3.18867310e+002
-3.46975191e-003, 3.98496836e-002, 1.74786374e-001, 3.19370026e+002
-3.46921245e-003, 3.98497283e-002, 1.73871279e-001, 3.19490326e+002
-2.48109945e-003, 3.99234444e-002, 1.74422771e-001, 3.19774200e+002
-3.46888625e-003, 3.98497581e-002, 1.72888294e-001, 3.19599701e+002
-2.48196139e-003, 3.99233922e-002, 1.72431633e-001, 3.19962738e+002
-2.48144404e-003, 3.99234258e-002, 1.73428044e-001, 3.19873444e+002
-1.48887304e-003, 3.99727598e-002, 1.74803495e-001, 3.19898804e+002
-1.48908398e-003, 3.99727523e-002, 1.73911110e-001, 3.20009735e+002
-4.93979198e-004, 3.99974436e-002, 1.74436629e-001, 3.20023163e+002
-1.48944755e-003, 3.99727412e-002, 1.72954127e-001, 3.20107086e+002
-1.48872542e-003, 3.99727672e-002, 1.71974376e-001, 3.20193512e+002
-4.94738808e-004, 3.99974324e-002, 1.72474608e-001, 3.20238861e+002
-4.94453881e-004, 3.99974361e-002, 1.73455924e-001, 3.20144958e+002
-3.45940446e-003, 3.98505814e-002, 1.70809358e-001, 3.19789581e+002
-2.48475070e-003, 3.99232171e-002, 1.71437576e-001, 3.20043427e+002
-3.46841547e-003, 3.98497991e-002, 1.71865851e-001, 3.19684814e+002
-1.41135079e-003, 3.99755761e-002, 1.70065105e-001, 3.20356323e+002
-4.70185943e-004, 3.99977304e-002, 1.70518294e-001, 3.20399658e+002
-1.47931965e-003, 3.99731174e-002, 1.71002001e-001, 3.20272125e+002
-2.47284560e-003, 3.99239585e-002, 1.70466334e-001, 3.20149506e+002
-4.91302519e-004, 3.99974734e-002, 1.71492413e-001, 3.20320801e+002
-3.37191694e-003, 3.98580804e-002, 1.69682264e-001, 3.19966095e+002
-2.28504743e-003, 3.99351493e-002, 1.69626459e-001, 3.20279266e+002
-3.46390437e-003, 3.98501903e-002, 1.68560475e-001, 3.19997162e+002
-2.47853156e-003, 3.99236046e-002, 1.68811649e-001, 3.20295502e+002
-4.89410013e-004, 3.99974994e-002, 1.67610854e-001, 3.20605804e+002
-1.48161897e-003, 3.99730317e-002, 1.68187261e-001, 3.20502289e+002
-1.48951611e-003, 3.99727374e-002, 1.67230234e-001, 3.20572418e+002
-2.49043969e-003, 3.99228632e-002, 1.67851686e-001, 3.20352112e+002
-4.58057679e-004, 3.99978682e-002, 1.69540942e-001, 3.20462524e+002
-1.41130155e-003, 3.99755761e-002, 1.69103235e-001, 3.20432709e+002
-4.67348698e-004, 3.99977639e-002, 1.68570071e-001, 3.20526337e+002
-2.48206500e-003, 3.99233848e-002, 1.66862562e-001, 3.20428558e+002
-3.46978824e-003, 3.98496799e-002, 1.67504579e-001, 3.20063751e+002
-3.46524967e-003, 3.98500748e-002, 1.66478962e-001, 3.20138306e+002
-4.44758451e-003, 3.97524126e-002, 1.67091787e-001, 3.19617432e+002
