
[Name]
commenface_dingzi_waike

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
4.46868092e-002, 4.00396362e-002, 1.32258400e-001, 3.00861664e+002
4.31947038e-002, 4.16449420e-002, 1.34222686e-001, 3.00873199e+002
4.31947000e-002, 4.16449457e-002, 1.32258400e-001, 3.00846832e+002
4.74902838e-002, 3.66709083e-002, 1.28329843e-001, 3.00899200e+002
4.74902838e-002, 3.66709083e-002, 1.30294114e-001, 3.00923340e+002
4.74902876e-002, 3.66709046e-002, 1.32258400e-001, 3.00939026e+002
4.87978980e-002, 3.49119939e-002, 1.30294129e-001, 3.00979736e+002
4.87978980e-002, 3.49119939e-002, 1.28329843e-001, 3.00956451e+002
4.87979017e-002, 3.49119902e-002, 1.34222686e-001, 3.01037262e+002
4.87979017e-002, 3.49119902e-002, 1.32258415e-001, 3.01000458e+002
4.74902876e-002, 3.66709046e-002, 1.34222686e-001, 3.00977753e+002
4.46868092e-002, 4.00396362e-002, 1.24401264e-001, 3.00560486e+002
4.61193211e-002, 3.83808725e-002, 1.24401271e-001, 3.00588409e+002
4.61193435e-002, 3.83808464e-002, 1.22436993e-001, 3.00304871e+002
4.61194813e-002, 3.83807831e-002, 1.20472692e-001, 3.01605560e+002
4.46868539e-002, 4.00395878e-002, 1.22436985e-001, 3.00285919e+002
4.31946926e-002, 4.16449532e-002, 1.24401264e-001, 3.00546112e+002
4.46870737e-002, 4.00394611e-002, 1.20472692e-001, 3.01520447e+002
4.31947373e-002, 4.16449048e-002, 1.22436978e-001, 3.00258942e+002
4.61193174e-002, 3.83808762e-002, 1.26365557e-001, 3.00775024e+002
4.46868055e-002, 4.00396399e-002, 1.26365542e-001, 3.00734283e+002
4.31946926e-002, 4.16449495e-002, 1.28329828e-001, 3.00809418e+002
4.31946889e-002, 4.16449532e-002, 1.26365542e-001, 3.00717651e+002
4.87978905e-002, 3.49120051e-002, 1.24401271e-001, 3.00701508e+002
4.87978756e-002, 3.49120274e-002, 1.22436985e-001, 3.00403900e+002
5.00402972e-002, 3.31066586e-002, 1.20472692e-001, 3.01656281e+002
4.74902838e-002, 3.66709083e-002, 1.24401271e-001, 3.00645996e+002
4.74902876e-002, 3.66709046e-002, 1.22436993e-001, 3.00349274e+002
4.87978235e-002, 3.49121056e-002, 1.20472692e-001, 3.01922974e+002
4.74903211e-002, 3.66709195e-002, 1.20472692e-001, 3.01740509e+002
4.87978943e-002, 3.49119976e-002, 1.26365557e-001, 3.00878265e+002
4.74902838e-002, 3.66709083e-002, 1.26365557e-001, 3.00820892e+002
5.23235351e-002, 2.93654166e-002, 1.42079830e-001, 3.01570435e+002
5.12161329e-002, 3.12568173e-002, 1.42079830e-001, 3.01567322e+002
5.33611141e-002, 2.74348445e-002, 1.42079830e-001, 3.01544434e+002
5.33611178e-002, 2.74348389e-002, 1.44044116e-001, 3.01588348e+002
5.52213341e-002, 2.34666001e-002, 1.42079830e-001, 3.01424316e+002
5.43274805e-002, 2.54676882e-002, 1.44044116e-001, 3.01535309e+002
5.43274730e-002, 2.54676975e-002, 1.42079830e-001, 3.01492279e+002
5.23235351e-002, 2.93654185e-002, 1.36186987e-001, 3.01199066e+002
5.12161367e-002, 3.12568098e-002, 1.38151273e-001, 3.01309692e+002
5.23235351e-002, 2.93654185e-002, 1.38151273e-001, 3.01315399e+002
5.12161404e-002, 3.12568061e-002, 1.36186987e-001, 3.01198212e+002
5.00403941e-002, 3.31065021e-002, 1.38151258e-001, 3.01274506e+002
5.00404015e-002, 3.31064947e-002, 1.36186972e-001, 3.01164032e+002
5.23235351e-002, 2.93654166e-002, 1.40115544e-001, 3.01454742e+002
5.12161367e-002, 3.12568136e-002, 1.40115544e-001, 3.01452606e+002
5.00403866e-002, 3.31065133e-002, 1.42079830e-001, 3.01531830e+002
5.00403903e-002, 3.31065059e-002, 1.40115544e-001, 3.01410034e+002
5.52213192e-002, 2.34666318e-002, 1.38151258e-001, 3.01183533e+002
5.52213155e-002, 2.34666467e-002, 1.36186972e-001, 3.01060577e+002
5.43274656e-002, 2.54677199e-002, 1.38151273e-001, 3.01241943e+002
5.43274581e-002, 2.54677292e-002, 1.36186987e-001, 3.01123993e+002
5.33611067e-002, 2.74348557e-002, 1.38151273e-001, 3.01289337e+002
5.33611029e-002, 2.74348632e-002, 1.36186987e-001, 3.01173798e+002
5.52213266e-002, 2.34666150e-002, 1.40115544e-001, 3.01318512e+002
5.43274693e-002, 2.54677087e-002, 1.40115544e-001, 3.01382355e+002
5.33611104e-002, 2.74348501e-002, 1.40115559e-001, 3.01426758e+002
4.87978831e-002, 3.49120162e-002, 1.42079830e-001, 3.01472595e+002
4.61193137e-002, 3.83808799e-002, 1.36186972e-001, 3.00990753e+002
4.46868092e-002, 4.00396325e-002, 1.36186972e-001, 3.00951202e+002
4.31947038e-002, 4.16449383e-002, 1.36186972e-001, 3.00927612e+002
4.87978943e-002, 3.49120013e-002, 1.38151258e-001, 3.01213776e+002
4.87978980e-002, 3.49119939e-002, 1.36186972e-001, 3.01106110e+002
4.74902801e-002, 3.66709158e-002, 1.38151258e-001, 3.01146454e+002
4.74902838e-002, 3.66709083e-002, 1.36186972e-001, 3.01044922e+002
4.87978868e-002, 3.49120088e-002, 1.40115544e-001, 3.01346375e+002
4.74902727e-002, 3.66709232e-002, 1.40115544e-001, 3.01279297e+002
5.90023994e-002, 1.08988527e-002, 1.30294114e-001, 3.00786682e+002
5.96405454e-002, 6.56275172e-003, 1.22436985e-001, 3.00379791e+002
5.93610778e-002, 8.73664208e-003, 1.24401264e-001, 3.00584839e+002
5.96406199e-002, 6.56253472e-003, 1.20472692e-001, 3.01837555e+002
5.93610890e-002, 8.73654988e-003, 1.22436978e-001, 3.00335846e+002
5.90024143e-002, 1.08987670e-002, 1.24401256e-001, 3.00540405e+002
5.93611784e-002, 8.73630401e-003, 1.20472692e-001, 3.01396393e+002
5.90024292e-002, 1.08986897e-002, 1.22436970e-001, 3.00290466e+002
5.93610704e-002, 8.73667933e-003, 1.26365542e-001, 3.00729065e+002
5.90024032e-002, 1.08988276e-002, 1.28329828e-001, 3.00752563e+002
5.90024106e-002, 1.08987996e-002, 1.26365542e-001, 3.00682587e+002
5.99604733e-002, 2.19177222e-003, 1.20472692e-001, 3.00843750e+002
5.98404706e-002, 4.38006641e-003, 1.20472692e-001, 3.01553650e+002
5.60414679e-002, 2.14343071e-002, 1.28329828e-001, 3.00805054e+002
5.60414717e-002, 2.14342978e-002, 1.30294114e-001, 3.00834991e+002
5.60414754e-002, 2.14342885e-002, 1.32258400e-001, 3.00867615e+002
5.67868762e-002, 1.93733163e-002, 1.30294114e-001, 3.00788605e+002
5.74565157e-002, 1.72864702e-002, 1.30294114e-001, 3.00756195e+002
5.74565157e-002, 1.72864664e-002, 1.28329828e-001, 3.00724335e+002
5.67868724e-002, 1.93733200e-002, 1.28329828e-001, 3.00754791e+002
5.74565120e-002, 1.72864757e-002, 1.32258400e-001, 3.00790192e+002
5.67868799e-002, 1.93733051e-002, 1.34222686e-001, 3.00872070e+002
5.74565120e-002, 1.72864739e-002, 1.34222686e-001, 3.00845551e+002
5.67868762e-002, 1.93733126e-002, 1.32258400e-001, 3.00820007e+002
5.60414791e-002, 2.14342773e-002, 1.34222686e-001, 3.00918182e+002
5.80494925e-002, 1.51765542e-002, 1.28329828e-001, 3.00712311e+002
5.80494888e-002, 1.51765682e-002, 1.30294114e-001, 3.00746735e+002
5.80494851e-002, 1.51765803e-002, 1.32258400e-001, 3.00782135e+002
5.85650131e-002, 1.30464183e-002, 1.30294114e-001, 3.00757446e+002
5.85650168e-002, 1.30463988e-002, 1.28329828e-001, 3.00721802e+002
5.85650094e-002, 1.30464463e-002, 1.34222686e-001, 3.00860504e+002
5.85650094e-002, 1.30464369e-002, 1.32258400e-001, 3.00796173e+002
5.80494851e-002, 1.51765868e-002, 1.34222686e-001, 3.00842865e+002
5.67868687e-002, 1.93733312e-002, 1.24401256e-001, 3.00533569e+002
5.74565157e-002, 1.72864590e-002, 1.24401256e-001, 3.00504395e+002
5.74565195e-002, 1.72864590e-002, 1.22436970e-001, 3.00246216e+002
5.67868613e-002, 1.93733517e-002, 1.22436970e-001, 3.00270874e+002
5.74565120e-002, 1.72864776e-002, 1.20472692e-001, 3.01477356e+002
5.60414605e-002, 2.14343350e-002, 1.24401256e-001, 3.00577484e+002
5.67868501e-002, 1.93733983e-002, 1.20472692e-001, 3.01495270e+002
5.60414381e-002, 2.14343853e-002, 1.22436970e-001, 3.00310669e+002
5.60414009e-002, 2.14345213e-002, 1.20472692e-001, 3.01541412e+002
5.74565157e-002, 1.72864627e-002, 1.26365542e-001, 3.00654053e+002
5.67868724e-002, 1.93733256e-002, 1.26365542e-001, 3.00681976e+002
5.60414642e-002, 2.14343183e-002, 1.26365542e-001, 3.00734711e+002
5.85650280e-002, 1.30463550e-002, 1.24401256e-001, 3.00513855e+002
5.90025075e-002, 1.08984821e-002, 1.20472692e-001, 3.00648285e+002
5.85650392e-002, 1.30463000e-002, 1.22436970e-001, 3.00265656e+002
5.80495000e-002, 1.51765281e-002, 1.24401256e-001, 3.00503418e+002
5.85650951e-002, 1.30461687e-002, 1.20472692e-001, 3.01270447e+002
5.80495074e-002, 1.51765021e-002, 1.22436970e-001, 3.00250702e+002
5.80495261e-002, 1.51764639e-002, 1.20472692e-001, 3.01513153e+002
5.85650243e-002, 1.30463792e-002, 1.26365542e-001, 3.00656372e+002
5.80494963e-002, 1.51765421e-002, 1.26365542e-001, 3.00646454e+002
5.60415089e-002, 2.14342084e-002, 1.42079830e-001, 3.01366302e+002
5.74565344e-002, 1.72863994e-002, 1.42079830e-001, 3.01291138e+002
5.67869022e-002, 1.93732288e-002, 1.42079830e-001, 3.01323273e+002
5.74565157e-002, 1.72864590e-002, 1.36186972e-001, 3.00939056e+002
5.67868911e-002, 1.93732698e-002, 1.38151258e-001, 3.01087006e+002
5.74565232e-002, 1.72864404e-002, 1.38151258e-001, 3.01066986e+002
5.67868836e-002, 1.93732884e-002, 1.36186972e-001, 3.00962494e+002
5.60414940e-002, 2.14342438e-002, 1.38151258e-001, 3.01127411e+002
5.60414866e-002, 2.14342605e-002, 1.36186972e-001, 3.01005341e+002
5.74565306e-002, 1.72864199e-002, 1.40115544e-001, 3.01199066e+002
5.67868985e-002, 1.93732493e-002, 1.40115544e-001, 3.01223663e+002
5.60415015e-002, 2.14342251e-002, 1.40115544e-001, 3.01260590e+002
5.85650131e-002, 1.30464174e-002, 1.38151258e-001, 3.01087799e+002
5.85650094e-002, 1.30464360e-002, 1.36186972e-001, 3.00957123e+002
5.80494925e-002, 1.51765551e-002, 1.38151258e-001, 3.01067139e+002
5.80494888e-002, 1.51765747e-002, 1.36186972e-001, 3.00937958e+002
5.80495000e-002, 1.51765356e-002, 1.40115544e-001, 3.01197357e+002
1.51761919e-002, 5.80495968e-002, 1.30294129e-001, 3.00912231e+002
1.72862522e-002, 5.74565902e-002, 1.30294129e-001, 3.00913086e+002
1.72863025e-002, 5.74565716e-002, 1.28329843e-001, 3.00867035e+002
1.30458865e-002, 5.85651435e-002, 1.30294114e-001, 3.00926025e+002
1.51762553e-002, 5.80495819e-002, 1.28329843e-001, 3.00861908e+002
1.72861964e-002, 5.74566051e-002, 1.32258415e-001, 3.00907684e+002
1.51760736e-002, 5.80496304e-002, 1.34222686e-001, 3.00895874e+002
1.72861479e-002, 5.74566200e-002, 1.34222701e-001, 3.00899536e+002
1.51761267e-002, 5.80496155e-002, 1.32258415e-001, 3.00906006e+002
1.30457673e-002, 5.85651696e-002, 1.34222686e-001, 3.00912872e+002
1.30458204e-002, 5.85651584e-002, 1.32258400e-001, 3.00920929e+002
1.93732362e-002, 5.67869097e-002, 1.28329843e-001, 3.00890289e+002
1.93732027e-002, 5.67869209e-002, 1.30294129e-001, 3.00929596e+002
1.93731654e-002, 5.67869358e-002, 1.32258415e-001, 3.00925781e+002
2.14343276e-002, 5.60414679e-002, 1.30294129e-001, 3.00969482e+002
2.34668348e-002, 5.52212410e-002, 1.30294129e-001, 3.01025360e+002
2.34668329e-002, 5.52212410e-002, 1.28329843e-001, 3.00992157e+002
2.14343425e-002, 5.60414642e-002, 1.28329843e-001, 3.00933075e+002
2.14342922e-002, 5.60414828e-002, 1.34222701e-001, 3.00959442e+002
2.34668329e-002, 5.52212410e-002, 1.34222701e-001, 3.01013031e+002
2.34668329e-002, 5.52212410e-002, 1.32258415e-001, 3.01017181e+002
2.14343090e-002, 5.60414754e-002, 1.32258415e-001, 3.00963257e+002
1.93731338e-002, 5.67869432e-002, 1.34222701e-001, 3.00921875e+002
1.72863677e-002, 5.74565530e-002, 1.24401279e-001, 3.00516266e+002
1.72864050e-002, 5.74565418e-002, 1.22436993e-001, 3.00194977e+002
1.51763717e-002, 5.80495521e-002, 1.24401286e-001, 3.00512421e+002
1.72863696e-002, 5.74565716e-002, 1.20472692e-001, 3.01325958e+002
1.51764834e-002, 5.80495223e-002, 1.22437008e-001, 3.00182343e+002
1.30461222e-002, 5.85650913e-002, 1.24401286e-001, 3.00520782e+002
1.30463233e-002, 5.85650466e-002, 1.22437008e-001, 3.00191437e+002
1.51766893e-002, 5.80495633e-002, 1.20472692e-001, 3.01369659e+002
1.72863379e-002, 5.74565642e-002, 1.26365557e-001, 3.00732330e+002
1.51763111e-002, 5.80495670e-002, 1.26365557e-001, 3.00733032e+002
1.30459564e-002, 5.85651286e-002, 1.28329843e-001, 3.00874786e+002
1.30460309e-002, 5.85651100e-002, 1.26365557e-001, 3.00749969e+002
2.34667007e-002, 5.52212968e-002, 1.22436993e-001, 3.00327148e+002
2.14343350e-002, 5.60414679e-002, 1.24401271e-001, 3.00593384e+002
2.34667975e-002, 5.52212559e-002, 1.24401279e-001, 3.00658234e+002
2.34664362e-002, 5.52214794e-002, 1.20472692e-001, 3.01554199e+002
2.14342773e-002, 5.60414903e-002, 1.22436993e-001, 3.00268829e+002
1.93732660e-002, 5.67868985e-002, 1.24401271e-001, 3.00544250e+002
2.14341283e-002, 5.60415797e-002, 1.20472692e-001, 3.01266266e+002
1.93732549e-002, 5.67869022e-002, 1.22436985e-001, 3.00225616e+002
1.93731897e-002, 5.67869283e-002, 1.20472692e-001, 3.01196930e+002
2.34668218e-002, 5.52212484e-002, 1.26365557e-001, 3.00876770e+002
2.14343425e-002, 5.60414642e-002, 1.26365557e-001, 3.00812988e+002
1.93732549e-002, 5.67869022e-002, 1.26365557e-001, 3.00762054e+002
4.20460481e-007, 6.00004978e-002, 1.30294114e-001, 3.01229950e+002
2.19156384e-003, 5.99604771e-002, 1.28329828e-001, 3.01144135e+002
4.17086397e-007, 6.00004978e-002, 1.28329828e-001, 3.01161438e+002
2.19154777e-003, 5.99604771e-002, 1.30294114e-001, 3.01207031e+002
4.29586464e-007, 6.00004978e-002, 1.32258400e-001, 3.01225739e+002
4.38775515e-007, 6.00004978e-002, 1.34222686e-001, 3.01199188e+002
2.19154428e-003, 5.99604771e-002, 1.32258400e-001, 3.01205170e+002
4.37977305e-003, 5.98404668e-002, 1.30294114e-001, 3.01156799e+002
6.56220829e-003, 5.96406162e-002, 1.30294114e-001, 3.01086639e+002
6.56225439e-003, 5.96406125e-002, 1.28329828e-001, 3.01027618e+002
4.37980331e-003, 5.98404631e-002, 1.28329828e-001, 3.01093781e+002
6.56218268e-003, 5.96406199e-002, 1.32258400e-001, 3.01080841e+002
4.37975023e-003, 5.98404668e-002, 1.34222686e-001, 3.01130005e+002
6.56216685e-003, 5.96406236e-002, 1.34222686e-001, 3.01061218e+002
4.37975815e-003, 5.98404668e-002, 1.32258400e-001, 3.01155060e+002
2.19154451e-003, 5.99604771e-002, 1.34222686e-001, 3.01181122e+002
8.73603486e-003, 5.93611784e-002, 1.28329828e-001, 3.00964142e+002
8.73597804e-003, 5.93611859e-002, 1.30294114e-001, 3.01019012e+002
8.73593707e-003, 5.93611933e-002, 1.32258400e-001, 3.01014618e+002
1.08981729e-002, 5.90025373e-002, 1.30294114e-001, 3.00962494e+002
1.08982390e-002, 5.90025224e-002, 1.28329843e-001, 3.00911835e+002
1.08980769e-002, 5.90025522e-002, 1.34222686e-001, 3.00946686e+002
1.08981179e-002, 5.90025447e-002, 1.32258400e-001, 3.00960358e+002
8.73590820e-003, 5.93611971e-002, 1.34222686e-001, 3.00998932e+002
4.37998539e-003, 5.98404519e-002, 1.24401249e-001, 3.00689301e+002
6.56249095e-003, 5.96405864e-002, 1.24401256e-001, 3.00638397e+002
6.56284578e-003, 5.96405491e-002, 1.22436970e-001, 3.00285461e+002
4.38029412e-003, 5.98404296e-002, 1.22436956e-001, 3.00326843e+002
6.56379061e-003, 5.96406721e-002, 1.20472692e-001, 3.01556854e+002
2.19168374e-003, 5.99604733e-002, 1.24401242e-001, 3.00728912e+002
4.38111695e-003, 5.98405488e-002, 1.20472692e-001, 3.01588531e+002
2.19190284e-003, 5.99604659e-002, 1.22436948e-001, 3.00359985e+002
4.55561462e-007, 6.00004978e-002, 1.24401242e-001, 3.00743011e+002
2.19248980e-003, 5.99605627e-002, 1.20472692e-001, 3.01495544e+002
5.73573914e-007, 6.00004978e-002, 1.22436948e-001, 3.00367401e+002
6.56235078e-003, 5.96406013e-002, 1.26365542e-001, 3.00882416e+002
4.37987456e-003, 5.98404594e-002, 1.26365542e-001, 3.00945648e+002
2.19160970e-003, 5.99604771e-002, 1.26365542e-001, 3.00991913e+002
4.28075111e-007, 6.00004978e-002, 1.26365542e-001, 3.01006866e+002
1.08984541e-002, 5.90024851e-002, 1.24401279e-001, 3.00543304e+002
1.30468355e-002, 5.85651100e-002, 1.20472692e-001, 3.01396576e+002
1.08987484e-002, 5.90024292e-002, 1.22437000e-001, 3.00214722e+002
8.73627234e-003, 5.93611412e-002, 1.24401271e-001, 3.00586884e+002
8.73662438e-003, 5.93610890e-002, 1.22436985e-001, 3.00248016e+002
1.08995289e-002, 5.90025187e-002, 1.20472692e-001, 3.01430481e+002
8.73756316e-003, 5.93612008e-002, 1.20472692e-001, 3.01484406e+002
1.08983312e-002, 5.90025075e-002, 1.26365557e-001, 3.00775970e+002
8.73613264e-003, 5.93611635e-002, 1.26365557e-001, 3.00823730e+002
1.30457487e-002, 5.85651733e-002, 1.36186972e-001, 3.00924957e+002
4.37976839e-003, 5.98404668e-002, 1.38151273e-001, 3.01164368e+002
6.56218547e-003, 5.96406199e-002, 1.38151258e-001, 3.01105347e+002
6.56217197e-003, 5.96406199e-002, 1.36186972e-001, 3.01068359e+002
4.37975628e-003, 5.98404668e-002, 1.36186972e-001, 3.01128937e+002
2.19156034e-003, 5.99604771e-002, 1.38151273e-001, 3.01203644e+002
2.19155126e-003, 5.99604771e-002, 1.36186972e-001, 3.01173798e+002
4.46197618e-007, 6.00004978e-002, 1.36186972e-001, 3.01188751e+002
4.37978050e-003, 5.98404668e-002, 1.40115544e-001, 3.01240021e+002
6.56219991e-003, 5.96406199e-002, 1.40115544e-001, 3.01182159e+002
1.08980685e-002, 5.90025559e-002, 1.36186972e-001, 3.00956787e+002
8.73591844e-003, 5.93611933e-002, 1.38151258e-001, 3.01045502e+002
8.73590820e-003, 5.93611971e-002, 1.36186972e-001, 3.01006989e+002
3.66710499e-002, 4.74901795e-002, 1.30294114e-001, 3.00972168e+002
3.83809619e-002, 4.61192466e-002, 1.30294114e-001, 3.00909119e+002
3.83809432e-002, 4.61192615e-002, 1.28329828e-001, 3.00878876e+002
3.66710238e-002, 4.74901982e-002, 1.28329828e-001, 3.00944580e+002
3.49121913e-002, 4.87977602e-002, 1.30294114e-001, 3.01044098e+002
3.83809805e-002, 4.61192317e-002, 1.32258400e-001, 3.00912048e+002
3.66710722e-002, 4.74901609e-002, 1.32258400e-001, 3.00971710e+002
3.49122435e-002, 4.87977229e-002, 1.34222686e-001, 3.01050323e+002
3.49122174e-002, 4.87977415e-002, 1.32258400e-001, 3.01040192e+002
4.00396623e-002, 4.46867868e-002, 1.28329828e-001, 3.00835480e+002
4.00396734e-002, 4.46867757e-002, 1.30294114e-001, 3.00865204e+002
4.00396846e-002, 4.46867645e-002, 1.32258400e-001, 3.00871216e+002
4.16449569e-002, 4.31946889e-002, 1.30294114e-001, 3.00840607e+002
4.16449495e-002, 4.31946963e-002, 1.28329828e-001, 3.00811066e+002
4.16449718e-002, 4.31946740e-002, 1.34222686e-001, 3.00874054e+002
4.16449644e-002, 4.31946814e-002, 1.32258400e-001, 3.00850464e+002
4.00396958e-002, 4.46867570e-002, 1.34222686e-001, 3.00892731e+002
3.66709679e-002, 4.74902429e-002, 1.24401256e-001, 3.00650665e+002
3.83809023e-002, 4.61192951e-002, 1.24401256e-001, 3.00600128e+002
3.83808911e-002, 4.61193062e-002, 1.22436963e-001, 3.00288300e+002
3.66709270e-002, 4.74902727e-002, 1.22436970e-001, 3.00338837e+002
3.83808948e-002, 4.61193211e-002, 1.20472692e-001, 3.01429779e+002
3.49120907e-002, 4.87978347e-002, 1.24401256e-001, 3.00707336e+002
3.66708450e-002, 4.74903397e-002, 1.20472692e-001, 3.01347198e+002
3.49120237e-002, 4.87978794e-002, 1.22436970e-001, 3.00387421e+002
3.83809246e-002, 4.61192802e-002, 1.26365542e-001, 3.00786407e+002
3.66709977e-002, 4.74902205e-002, 1.26365542e-001, 3.00847809e+002
3.49121615e-002, 4.87977825e-002, 1.28329828e-001, 3.01016754e+002
3.49121280e-002, 4.87978049e-002, 1.26365542e-001, 3.00915894e+002
4.16449383e-002, 4.31947075e-002, 1.24401256e-001, 3.00545624e+002
4.16449793e-002, 4.31946665e-002, 1.22436970e-001, 3.00253021e+002
4.31949794e-002, 4.16447669e-002, 1.20472692e-001, 3.01470947e+002
4.00396362e-002, 4.46868092e-002, 1.24401256e-001, 3.00562347e+002
4.00396511e-002, 4.46867980e-002, 1.22436963e-001, 3.00263214e+002
4.16451804e-002, 4.31945585e-002, 1.20472692e-001, 3.01454254e+002
4.00397591e-002, 4.46867496e-002, 1.20472692e-001, 3.01443115e+002
4.16449383e-002, 4.31947038e-002, 1.26365542e-001, 3.00722931e+002
4.00396474e-002, 4.46868017e-002, 1.26365542e-001, 3.00745026e+002
2.54680365e-002, 5.43273240e-002, 1.28329843e-001, 3.01055634e+002
2.54680496e-002, 5.43273166e-002, 1.30294129e-001, 3.01087921e+002
2.54680589e-002, 5.43273129e-002, 1.32258415e-001, 3.01077393e+002
2.93657761e-002, 5.23233376e-002, 1.28329843e-001, 3.01133270e+002
2.74352450e-002, 5.33609129e-002, 1.30294129e-001, 3.01135193e+002
2.93658040e-002, 5.23233227e-002, 1.30294129e-001, 3.01158356e+002
2.74352226e-002, 5.33609241e-002, 1.28329843e-001, 3.01107635e+002
2.93658227e-002, 5.23233153e-002, 1.32258415e-001, 3.01150299e+002
2.74352599e-002, 5.33609055e-002, 1.32258415e-001, 3.01124969e+002
3.12571116e-002, 5.12159579e-002, 1.28329843e-001, 3.01128021e+002
3.12571414e-002, 5.12159392e-002, 1.30294129e-001, 3.01156464e+002
3.12571637e-002, 5.12159280e-002, 1.32258415e-001, 3.01146332e+002
3.31067592e-002, 5.00402302e-002, 1.30294129e-001, 3.01112183e+002
3.31067294e-002, 5.00402488e-002, 1.28329828e-001, 3.01087067e+002
3.31068076e-002, 5.00401966e-002, 1.34222701e-001, 3.01107086e+002
3.31067853e-002, 5.00402115e-002, 1.32258415e-001, 3.01102661e+002
3.12571861e-002, 5.12159131e-002, 1.34222701e-001, 3.01146332e+002
2.93656681e-002, 5.23234010e-002, 1.24401264e-001, 3.00809784e+002
2.93655172e-002, 5.23234867e-002, 1.22436970e-001, 3.00472260e+002
2.74351314e-002, 5.33609726e-002, 1.24401271e-001, 3.00779022e+002
2.74349730e-002, 5.33610545e-002, 1.22436978e-001, 3.00440155e+002
2.93651558e-002, 5.23237586e-002, 1.20472692e-001, 3.02012085e+002
2.54679658e-002, 5.43273538e-002, 1.24401271e-001, 3.00721588e+002
2.74345800e-002, 5.33613451e-002, 1.20472692e-001, 3.01929688e+002
2.54678279e-002, 5.43274209e-002, 1.22436993e-001, 3.00393097e+002
2.54674666e-002, 5.43276779e-002, 1.20472692e-001, 3.01766602e+002
2.93657314e-002, 5.23233637e-002, 1.26365557e-001, 3.01022827e+002
2.74351873e-002, 5.33609428e-002, 1.26365557e-001, 3.00996185e+002
2.54680105e-002, 5.43273352e-002, 1.26365557e-001, 3.00942780e+002
3.31066363e-002, 5.00403121e-002, 1.24401256e-001, 3.00767548e+002
3.49119157e-002, 4.87979576e-002, 1.20472692e-001, 3.01475586e+002
3.31065394e-002, 5.00403754e-002, 1.22436970e-001, 3.00438568e+002
3.12570110e-002, 5.12160212e-002, 1.24401256e-001, 3.00806549e+002
3.31063569e-002, 5.00405133e-002, 1.20472692e-001, 3.01821869e+002
3.12568806e-002, 5.12160994e-002, 1.22436963e-001, 3.00478455e+002
3.12566012e-002, 5.12163155e-002, 1.20472692e-001, 3.02000427e+002
3.31066884e-002, 5.00402786e-002, 1.26365542e-001, 3.00981049e+002
3.12570669e-002, 5.12159839e-002, 1.26365542e-001, 3.01019745e+002
3.49122584e-002, 4.87977117e-002, 1.36186972e-001, 3.01089447e+002
4.16449755e-002, 4.31946702e-002, 1.36186972e-001, 3.00925354e+002
4.00397032e-002, 4.46867496e-002, 1.36186972e-001, 3.00940338e+002
3.31068262e-002, 5.00401855e-002, 1.36186972e-001, 3.01143280e+002
3.12572010e-002, 5.12159057e-002, 1.36186987e-001, 3.01176941e+002
-6.56155311e-003, 5.96405827e-002, 1.28329828e-001, 3.01040924e+002
-8.73518735e-003, 5.93611598e-002, 1.30294114e-001, 3.01060608e+002
-6.56148745e-003, 5.96405901e-002, 1.30294114e-001, 3.01117950e+002
-8.73526372e-003, 5.93611486e-002, 1.28329828e-001, 3.00984650e+002
-1.08972453e-002, 5.90025261e-002, 1.30294129e-001, 3.01015778e+002
-4.37906431e-003, 5.98404482e-002, 1.28329828e-001, 3.01104828e+002
-2.19074637e-003, 5.99604733e-002, 1.30294114e-001, 3.01216583e+002
-2.19077035e-003, 5.99604733e-002, 1.28329828e-001, 3.01147034e+002
-4.37901868e-003, 5.98404519e-002, 1.30294114e-001, 3.01177032e+002
-2.19069421e-003, 5.99604733e-002, 1.34222686e-001, 3.01186066e+002
-2.19071819e-003, 5.99604733e-002, 1.32258400e-001, 3.01217346e+002
-4.37893067e-003, 5.98404594e-002, 1.34222686e-001, 3.01150879e+002
-4.37897025e-003, 5.98404557e-002, 1.32258400e-001, 3.01180023e+002
-6.56166859e-003, 5.96405715e-002, 1.24401256e-001, 3.00620056e+002
-6.56175986e-003, 5.96405603e-002, 1.22436963e-001, 3.00263916e+002
-8.73542391e-003, 5.93611225e-002, 1.24401249e-001, 3.00553955e+002
-8.73558223e-003, 5.93611002e-002, 1.22436956e-001, 3.00211212e+002
-6.56185532e-003, 5.96405603e-002, 1.20472692e-001, 3.01354095e+002
-1.08975237e-002, 5.90024777e-002, 1.24401249e-001, 3.00506653e+002
-1.08977556e-002, 5.90024330e-002, 1.22436948e-001, 3.00163544e+002
-8.73588957e-003, 5.93611076e-002, 1.20472692e-001, 3.01402557e+002
-6.56160992e-003, 5.96405752e-002, 1.26365542e-001, 3.00879181e+002
-8.73533823e-003, 5.93611374e-002, 1.26365542e-001, 3.00820435e+002
-1.08973263e-002, 5.90025112e-002, 1.28329828e-001, 3.00936401e+002
-1.08974157e-002, 5.90024963e-002, 1.26365542e-001, 3.00764801e+002
-2.19078991e-003, 5.99604696e-002, 1.24401249e-001, 3.00717804e+002
8.90473302e-007, 6.00005575e-002, 1.20472692e-001, 3.01742218e+002
-2.19075801e-003, 5.99604733e-002, 1.22436956e-001, 3.00349365e+002
